,SessionId,TimeStr,Time,ItemId
3046940,2604,2020-11-26 06:18:36,1606371516,1
3047183,2171,2020-11-02 07:48:07,1604303287,1
3047184,2171,2020-11-02 07:48:08,1604303288,1
3047185,2171,2020-11-02 07:48:12,1604303292,1
3047694,1692,2020-11-05 10:29:30,1604572170,1
3047695,1692,2020-11-05 10:29:32,1604572172,1
3047696,1692,2020-11-05 10:58:20,1604573900,1
3047889,3543,2020-11-09 18:15:24,1604945724,1
3047890,3543,2020-11-09 18:22:19,1604946139,1
3047891,3543,2020-11-09 18:51:06,1604947866,1
3048488,3544,2020-11-20 07:43:49,1605858229,1
3048489,3544,2020-11-20 07:48:36,1605858516,1
3048490,3544,2020-11-20 07:56:08,1605858968,1
3048526,2089,2020-11-09 04:26:41,1604896001,1
3048527,2089,2020-11-09 04:32:12,1604896332,1
3048528,2089,2020-11-09 04:34:55,1604896495,1
3048529,2089,2020-11-09 04:38:01,1604896681,1
3048800,3545,2020-11-02 03:28:33,1604287713,1
3048801,3545,2020-11-02 03:29:35,1604287775,1
3048802,3545,2020-11-02 03:30:35,1604287835,1
3048803,3545,2020-11-02 03:31:15,1604287875,1
3048804,3545,2020-11-02 03:33:34,1604288014,1
3048909,2477,2020-11-04 12:10:57,1604491857,1
3050054,925,2020-11-25 09:43:02,1606297382,1
3050055,925,2020-11-25 10:16:16,1606299376,1
3050057,3535,2020-11-06 07:56:12,1604649372,1
3050058,3535,2020-11-06 08:02:48,1604649768,1
3050059,3535,2020-11-06 08:04:21,1604649861,1
3050060,3535,2020-11-06 08:04:40,1604649880,1
3050087,3536,2020-11-20 16:16:55,1605889015,1
3050088,3536,2020-11-20 16:18:06,1605889086,1
3050089,3536,2020-11-20 16:20:20,1605889220,1
3050295,1983,2020-11-16 19:12:04,1605553924,1
3050296,1983,2020-11-16 19:15:19,1605554119,1
3050297,1983,2020-11-16 19:16:45,1605554205,1
3050298,1983,2020-11-16 19:24:37,1605554677,1
3050299,1983,2020-11-16 19:31:55,1605555115,1
3050601,676,2020-11-11 18:54:44,1605120884,1
3050602,676,2020-11-11 18:55:16,1605120916,1
3050789,926,2020-11-10 03:08:00,1604977680,1
3050980,4819,2020-11-05 15:01:41,1604588501,1
3050981,4819,2020-11-05 15:02:30,1604588550,1
3050982,4819,2020-11-05 15:03:00,1604588580,1
3050983,4819,2020-11-05 15:03:14,1604588594,1
3050984,4819,2020-11-05 15:03:15,1604588595,1
3052474,677,2020-11-18 05:02:19,1605675739,1
3052475,677,2020-11-18 05:03:56,1605675836,1
3053705,3553,2020-11-20 10:44:32,1605869072,1
3053706,3553,2020-11-20 11:04:22,1605870262,1
3053707,3553,2020-11-20 11:08:14,1605870494,1
3053708,3553,2020-11-20 11:30:31,1605871831,1
3053720,4820,2020-10-20 18:49:38,1603219778,1
3053721,4820,2020-10-20 18:49:54,1603219794,1
3053722,4820,2020-10-20 18:49:57,1603219797,1
3053723,4820,2020-10-20 18:50:02,1603219802,1
3053724,4820,2020-10-20 18:52:27,1603219947,1
3053725,4820,2020-10-20 18:52:43,1603219963,1
3053726,4820,2020-10-20 18:52:46,1603219966,1
3053727,4820,2020-10-20 18:52:51,1603219971,1
3053877,3554,2020-11-10 07:26:22,1604993182,1
3053878,3554,2020-11-10 07:31:09,1604993469,1
3054120,1622,2020-11-11 06:02:36,1605074556,1
3054121,1622,2020-11-11 06:12:08,1605075128,1
3054122,1622,2020-11-11 06:31:23,1605076283,1
3054123,1622,2020-11-11 06:55:02,1605077702,1
3054621,927,2020-11-17 07:53:20,1605599600,1
3054924,4821,2020-11-18 19:54:41,1605729281,1
3054925,4821,2020-11-18 19:55:03,1605729303,1
3054926,4821,2020-11-18 19:56:57,1605729417,1
3055084,1189,2020-11-28 10:12:05,1606558325,1
3055085,1189,2020-11-28 10:14:51,1606558491,1
3055086,1189,2020-11-28 10:24:12,1606559052,1
3055166,3556,2020-11-25 19:49:38,1606333778,1
3055167,3556,2020-11-25 19:49:42,1606333782,1
3055476,3558,2020-11-04 10:36:39,1604486199,1
3055477,3558,2020-11-04 10:38:34,1604486314,1
3055478,3558,2020-11-04 10:43:23,1604486603,1
3055743,3559,2020-11-08 10:02:16,1604829736,1
3055859,2481,2020-11-07 19:36:56,1604777816,1
3056409,1623,2020-11-02 19:22:44,1604344964,1
3056410,1623,2020-11-02 19:26:15,1604345175,1
3056594,4642,2020-11-18 14:43:25,1605710605,1
3056595,4642,2020-11-18 14:46:20,1605710780,1
3056596,4642,2020-11-18 14:49:12,1605710952,1
3056597,4642,2020-11-18 14:50:13,1605711013,1
3056711,3561,2020-11-25 04:51:27,1606279887,1
3056712,3561,2020-11-25 04:52:09,1606279929,1
3056713,3561,2020-11-25 04:53:50,1606280030,1
3056714,3561,2020-11-25 04:54:24,1606280064,1
3056715,3561,2020-11-25 04:56:45,1606280205,1
3056716,3561,2020-11-25 04:58:05,1606280285,1
3056717,3561,2020-11-25 04:59:57,1606280397,1
3056718,3561,2020-11-25 05:01:34,1606280494,1
3056979,3562,2020-11-26 05:34:08,1606368848,1
3056980,3562,2020-11-26 05:34:43,1606368883,1
3057557,391,2020-11-20 06:03:25,1605852205,1
3057558,391,2020-11-20 06:05:37,1605852337,1
3057559,391,2020-11-20 06:05:48,1605852348,1
3057560,391,2020-11-20 06:13:53,1605852833,1
3057561,391,2020-11-20 06:13:55,1605852835,1
3057562,391,2020-11-20 06:14:03,1605852843,1
3058035,2093,2020-11-11 18:07:06,1605118026,1
3058036,2093,2020-11-11 18:07:10,1605118030,1
3058037,2093,2020-11-11 18:10:27,1605118227,1
3058038,2093,2020-11-11 18:11:48,1605118308,1
3058039,2093,2020-11-11 18:11:51,1605118311,1
3058149,3546,2020-11-24 13:02:36,1606222956,1
3058150,3546,2020-11-24 13:09:35,1606223375,1
3058171,2255,2020-11-19 18:20:03,1605810003,1
3058172,2255,2020-11-19 18:21:40,1605810100,1
3058173,2255,2020-11-19 18:21:59,1605810119,1
3058649,3547,2020-11-10 03:47:05,1604980025,1
3058650,3547,2020-11-10 03:50:32,1604980232,1
3058651,3547,2020-11-10 03:51:00,1604980260,1
3058652,3547,2020-11-10 04:19:18,1604981958,1
3058819,3548,2020-11-21 04:21:59,1605932519,1
3058820,3548,2020-11-21 04:36:30,1605933390,1
3058821,3548,2020-11-21 04:36:44,1605933404,1
3058846,2256,2020-11-12 11:20:43,1605180043,1
3058847,2256,2020-11-12 11:23:36,1605180216,1
3058848,2256,2020-11-12 11:27:54,1605180474,1
3059569,2607,2020-11-16 22:53:19,1605567199,1
3059570,2607,2020-11-16 22:55:20,1605567320,1
3059571,2607,2020-11-16 22:55:22,1605567322,1
3059572,2607,2020-11-16 23:07:56,1605568076,1
3059573,2607,2020-11-16 23:09:53,1605568193,1
3059574,2607,2020-11-16 23:11:03,1605568263,1
3059575,2607,2020-11-16 23:21:34,1605568894,1
3059871,3549,2020-11-19 11:36:01,1605785761,1
3059872,3549,2020-11-19 11:38:20,1605785900,1
3059873,3549,2020-11-19 11:41:48,1605786108,1
3059874,3549,2020-11-19 11:48:06,1605786486,1
3059875,3549,2020-11-19 11:49:06,1605786546,1
3060812,935,2020-11-26 17:57:16,1606413436,1
3060813,935,2020-11-26 17:58:20,1606413500,1
3060814,935,2020-11-26 17:59:55,1606413595,1
3060815,935,2020-11-26 18:04:05,1606413845,1
3060885,1106,2020-11-22 20:09:00,1606075740,1
3060886,1106,2020-11-22 20:23:23,1606076603,1
3060887,1106,2020-11-22 20:29:27,1606076967,1
3060888,1106,2020-11-22 20:35:56,1606077356,1
3060889,1106,2020-11-22 20:37:52,1606077472,1
3060976,4822,2020-11-05 10:40:24,1604572824,1
3060977,4822,2020-11-05 10:40:51,1604572851,1
3061192,3550,2020-11-19 11:25:22,1605785122,1
3061193,3550,2020-11-19 11:28:57,1605785337,1
3061194,3550,2020-11-19 11:37:25,1605785845,1
3061451,514,2020-11-15 18:25:26,1605464726,1
3061452,514,2020-11-15 18:28:01,1605464881,1
3061658,4823,2020-11-10 14:20:10,1605018010,1
3061659,4823,2020-11-10 14:27:57,1605018477,1
3061660,4823,2020-11-10 14:31:46,1605018706,1
3061661,4823,2020-11-10 14:32:12,1605018732,1
3061662,4823,2020-11-10 14:36:31,1605018991,1
3061780,3551,2020-11-09 18:06:12,1604945172,1
3061781,3551,2020-11-09 18:11:19,1604945479,1
3061782,3551,2020-11-09 18:12:15,1604945535,1
3061783,3551,2020-11-09 18:14:50,1604945690,1
3061806,515,2020-11-26 14:36:40,1606401400,1
3061807,515,2020-11-26 14:40:46,1606401646,1
3062185,516,2020-11-13 19:23:07,1605295387,1
3062538,3552,2020-11-13 13:43:04,1605274984,1
3062539,3552,2020-11-13 13:51:45,1605275505,1
3062540,3552,2020-11-13 13:53:30,1605275610,1
3062541,3552,2020-11-13 13:56:11,1605275771,1
3062759,4824,2020-11-16 08:22:33,1605514953,1
3062760,4824,2020-11-16 08:22:38,1605514958,1
3062761,4824,2020-11-16 08:27:08,1605515228,1
3062762,4824,2020-11-16 08:27:11,1605515231,1
3062763,4824,2020-11-16 08:27:16,1605515236,1
3062796,4575,2020-11-28 20:47:59,1606596479,1
3062797,4575,2020-11-28 20:48:53,1606596533,1
3062798,4575,2020-11-28 20:50:44,1606596644,1
3062799,4575,2020-11-28 20:51:30,1606596690,1
3063183,1069,2020-11-06 06:25:28,1604643928,1
3063570,1912,2020-11-21 19:02:26,1605985346,1
3063571,1912,2020-11-21 19:03:13,1605985393,1
3063934,3584,2020-11-12 14:11:39,1605190299,1
3063935,3584,2020-11-12 14:34:50,1605191690,1
3064360,1986,2020-11-16 12:03:39,1605528219,1
3064640,1133,2020-11-11 18:38:26,1605119906,1
3064764,3585,2020-11-23 12:45:29,1606135529,1
3065376,3586,2020-11-04 08:23:41,1604478221,1
3065377,3586,2020-11-04 08:27:01,1604478421,1
3065378,3586,2020-11-04 08:30:48,1604478648,1
3065379,3586,2020-11-04 08:40:52,1604479252,1
3065380,3586,2020-11-04 08:45:55,1604479555,1
3065823,3587,2020-11-17 22:43:29,1605653009,1
3065824,3587,2020-11-17 22:46:24,1605653184,1
3065825,3587,2020-11-17 22:47:49,1605653269,1
3065826,3587,2020-11-17 22:53:06,1605653586,1
3065831,394,2020-11-19 00:27:25,1605745645,1
3065832,394,2020-11-19 00:30:00,1605745800,1
3065833,394,2020-11-19 00:37:49,1605746269,1
3065834,394,2020-11-19 00:39:21,1605746361,1
3065835,394,2020-11-19 00:40:56,1605746456,1
3066165,4643,2020-11-04 10:03:44,1604484224,1
3066166,4643,2020-11-04 10:04:14,1604484254,1
3066167,4643,2020-11-04 10:04:37,1604484277,1
3066168,4643,2020-11-04 10:05:53,1604484353,1
3066468,3588,2020-11-18 17:13:37,1605719617,1
3066469,3588,2020-11-18 17:13:38,1605719618,1
3066470,3588,2020-11-18 17:15:01,1605719701,1
3066471,3588,2020-11-18 17:15:18,1605719718,1
3066680,2070,2020-11-08 18:26:01,1604859961,1
3066681,2070,2020-11-08 18:27:22,1604860042,1
3066682,2070,2020-11-08 18:32:29,1604860349,1
3066683,2070,2020-11-08 18:36:13,1604860573,1
3066684,2070,2020-11-08 18:40:05,1604860805,1
3067815,936,2020-11-03 19:02:55,1604430175,1
3067816,936,2020-11-03 19:03:43,1604430223,1
3067817,936,2020-11-03 19:05:18,1604430318,1
3067818,936,2020-11-03 19:07:43,1604430463,1
3068255,2258,2020-11-23 19:42:14,1606160534,1
3068256,2258,2020-11-23 19:42:36,1606160556,1
3068257,2258,2020-11-23 19:43:04,1606160584,1
3069355,3564,2020-11-13 02:31:02,1605234662,1
3069356,3564,2020-11-13 02:34:00,1605234840,1
3069436,4193,2020-11-04 08:37:34,1604479054,1
3069437,4193,2020-11-04 08:37:37,1604479057,1
3069438,4193,2020-11-04 08:37:38,1604479058,1
3069439,4193,2020-11-04 08:37:39,1604479059,1
3069440,4193,2020-11-04 08:37:42,1604479062,1
3069441,4193,2020-11-04 08:37:44,1604479064,1
3069442,4193,2020-11-04 08:37:49,1604479069,1
3069443,4193,2020-11-04 09:00:30,1604480430,1
3069940,4051,2020-11-28 13:49:08,1606571348,1
3069941,4051,2020-11-28 13:49:09,1606571349,1
3070409,4004,2020-11-03 05:56:50,1604383010,1
3070410,4004,2020-11-03 05:58:17,1604383097,1
3070411,4004,2020-11-03 06:02:00,1604383320,1
3070493,1710,2020-11-03 14:13:54,1604412834,1
3070494,1710,2020-11-03 14:14:47,1604412887,1
3070606,3565,2020-11-01 17:34:16,1604252056,1
3070607,3565,2020-11-01 17:35:12,1604252112,1
3070663,3566,2020-11-05 13:16:54,1604582214,1
3070664,3566,2020-11-05 13:18:05,1604582285,1
3070739,4052,2020-11-11 17:55:21,1605117321,1
3070740,4052,2020-11-11 17:55:24,1605117324,1
3071214,689,2020-11-27 04:40:10,1606452010,1
3071215,689,2020-11-27 04:42:56,1606452176,1
3071216,689,2020-11-27 04:42:57,1606452177,1
3071217,689,2020-11-27 05:04:15,1606453455,1
3071288,939,2020-11-03 10:46:45,1604400405,1
3071289,939,2020-11-03 10:48:55,1604400535,1
3071290,939,2020-11-03 10:50:59,1604400659,1
3071321,3567,2020-11-01 12:26:05,1604233565,1
3071322,3567,2020-11-01 12:26:06,1604233566,1
3071323,3567,2020-11-01 12:43:11,1604234591,1
3071324,3567,2020-11-01 12:57:45,1604235465,1
3071791,3568,2020-11-10 07:37:14,1604993834,1
3071792,3568,2020-11-10 07:37:52,1604993872,1
3071793,3568,2020-11-10 07:38:30,1604993910,1
3071794,3568,2020-11-10 07:43:34,1604994214,1
3071809,4825,2020-11-08 09:47:44,1604828864,1
3071810,4825,2020-11-08 09:48:09,1604828889,1
3071811,4825,2020-11-08 10:14:48,1604830488,1
3071812,4825,2020-11-08 10:14:49,1604830489,1
3071813,4825,2020-11-08 10:15:50,1604830550,1
3071814,4825,2020-11-08 10:15:52,1604830552,1
3072104,3594,2020-11-12 12:17:44,1605183464,1
3072105,3594,2020-11-12 12:17:57,1605183477,1
3072106,3594,2020-11-12 12:18:57,1605183537,1
3072107,3594,2020-11-12 12:22:19,1605183739,1
3072545,4670,2020-11-01 19:50:48,1604260248,1
3072546,4670,2020-11-01 19:51:45,1604260305,1
3072744,682,2020-11-12 19:26:43,1605209203,1
3072745,682,2020-11-12 19:30:22,1605209422,1
3072871,51,2020-11-26 10:09:19,1606385359,1
3072872,51,2020-11-26 10:11:55,1606385515,1
3072873,51,2020-11-26 10:16:08,1606385768,1
3073213,683,2020-11-19 20:01:08,1605816068,1
3073214,683,2020-11-19 20:02:12,1605816132,1
3073253,395,2020-11-11 20:22:11,1605126131,1
3073254,395,2020-11-11 20:24:21,1605126261,1
3073255,395,2020-11-11 20:25:40,1605126340,1
3073256,395,2020-11-11 20:28:21,1605126501,1
3073257,395,2020-11-11 20:37:58,1605127078,1
3073258,395,2020-11-11 20:41:06,1605127266,1
3073356,3597,2020-11-15 04:10:21,1605413421,1
3073357,3597,2020-11-15 04:10:22,1605413422,1
3073358,3597,2020-11-15 04:13:49,1605413629,1
3073359,3597,2020-11-15 04:18:31,1605413911,1
3073554,1632,2020-11-21 11:02:53,1605956573,1
3073555,1632,2020-11-21 11:02:54,1605956574,1
3073556,1632,2020-11-21 11:11:55,1605957115,1
3074632,3598,2020-11-11 12:32:30,1605097950,1
3074633,3598,2020-11-11 12:34:46,1605098086,1
3075206,1634,2020-11-10 18:13:07,1605031987,1
3075207,1634,2020-11-10 18:13:53,1605032033,1
3075208,1634,2020-11-10 18:18:16,1605032296,1
3075209,1634,2020-11-10 18:19:13,1605032353,1
3075210,1634,2020-11-10 18:20:45,1605032445,1
3076159,52,2020-11-24 06:12:25,1606198345,1
3076240,4189,2020-11-04 03:05:41,1604459141,1
3076241,4189,2020-11-04 03:12:27,1604459547,1
3076795,1638,2020-11-19 23:04:26,1605827066,1
3076796,1638,2020-11-19 23:09:44,1605827384,1
3076797,1638,2020-11-19 23:10:03,1605827403,1
3076798,1638,2020-11-19 23:10:37,1605827437,1
3076799,1638,2020-11-19 23:12:53,1605827573,1
3077287,3607,2020-11-05 07:26:37,1604561197,1
3077288,3607,2020-11-05 07:26:38,1604561198,1
3077289,3607,2020-11-05 07:26:39,1604561199,1
3077290,3607,2020-11-05 07:26:40,1604561200,1
3077291,3607,2020-11-05 07:26:41,1604561201,1
3077292,3607,2020-11-05 07:26:43,1604561203,1
3077293,3607,2020-11-05 07:26:44,1604561204,1
3077294,3607,2020-11-05 07:26:56,1604561216,1
3077295,3607,2020-11-05 07:26:57,1604561217,1
3077296,3607,2020-11-05 07:29:42,1604561382,1
3077297,3607,2020-11-05 07:33:31,1604561611,1
3077505,3608,2020-11-02 17:44:00,1604339040,1
3077506,3608,2020-11-02 17:45:54,1604339154,1
3077507,3608,2020-11-02 17:45:56,1604339156,1
3077573,3609,2020-11-04 04:34:55,1604464495,1
3077574,3609,2020-11-04 04:34:58,1604464498,1
3077630,3610,2020-11-12 18:48:56,1605206936,1
3077631,3610,2020-11-12 18:56:30,1605207390,1
3077661,3611,2020-11-02 16:09:58,1604333398,1
3077662,3611,2020-11-02 16:23:13,1604334193,1
3077745,397,2020-11-19 08:41:27,1605775287,1
3077746,397,2020-11-19 08:42:57,1605775377,1
3077830,685,2020-11-12 12:45:35,1605185135,1
3077831,685,2020-11-12 12:48:51,1605185331,1
3078156,3613,2020-11-24 14:03:21,1606226601,1
3078157,3613,2020-11-24 14:32:24,1606228344,1
3078158,3613,2020-11-24 14:38:47,1606228727,1
3078223,3614,2020-11-06 18:15:39,1604686539,1
3078363,3615,2020-11-01 11:32:23,1604230343,1
3078364,3615,2020-11-01 11:43:13,1604230993,1
3078365,3615,2020-11-01 11:49:14,1604231354,1
3078366,3615,2020-11-01 12:02:48,1604232168,1
3078367,3615,2020-11-01 12:03:08,1604232188,1
3078844,2197,2020-11-18 09:53:31,1605693211,1
3078845,2197,2020-11-18 09:54:45,1605693285,1
3078846,2197,2020-11-18 09:55:26,1605693326,1
3079102,4420,2020-11-19 15:48:25,1605800905,1
3079127,4072,2020-11-02 15:22:05,1604330525,1
3080166,4644,2020-11-07 19:33:07,1604777587,1
3080167,4644,2020-11-07 19:34:59,1604777699,1
3080168,4644,2020-11-07 19:38:14,1604777894,1
3080707,1643,2020-11-16 10:53:33,1605524013,1
3080708,1643,2020-11-16 10:53:54,1605524034,1
3080709,1643,2020-11-16 10:56:51,1605524211,1
3080768,1644,2020-11-20 10:01:29,1605866489,1
3080769,1644,2020-11-20 10:11:35,1605867095,1
3081325,3626,2020-11-10 04:43:02,1604983382,1
3081326,3626,2020-11-10 04:44:05,1604983445,1
3081327,3626,2020-11-10 04:46:47,1604983607,1
3082037,1916,2020-11-06 06:44:52,1604645092,1
3082038,1916,2020-11-06 06:47:11,1604645231,1
3082039,1916,2020-11-06 06:51:39,1604645499,1
3082271,4826,2020-11-16 11:25:58,1605525958,1
3082272,4826,2020-11-16 11:25:59,1605525959,1
3082273,4826,2020-11-16 11:32:39,1605526359,1
3082805,3628,2020-11-08 15:40:56,1604850056,1
3082806,3628,2020-11-08 15:45:37,1604850337,1
3082807,3628,2020-11-08 15:51:36,1604850696,1
3083278,4827,2020-11-06 18:16:40,1604686600,1
3083279,4827,2020-11-06 18:16:42,1604686602,1
3083521,4828,2020-11-01 08:50:23,1604220623,1
3083953,1656,2020-10-31 09:31:54,1604136714,1
3083954,1656,2020-10-31 09:44:45,1604137485,1
3083955,1656,2020-10-31 09:46:32,1604137592,1
3083956,1656,2020-10-31 09:49:37,1604137777,1
3083957,1656,2020-10-31 09:51:39,1604137899,1
3083958,1656,2020-10-31 09:56:55,1604138215,1
3083959,1656,2020-10-31 09:58:27,1604138307,1
3085385,686,2020-11-12 05:00:00,1605157200,1
3085386,686,2020-11-12 05:00:02,1605157202,1
3085387,686,2020-11-12 05:02:05,1605157325,1
3085388,686,2020-11-12 05:03:00,1605157380,1
3085389,686,2020-11-12 05:03:54,1605157434,1
3085732,2491,2020-11-06 15:24:10,1604676250,1
3085954,3647,2020-11-16 04:19:18,1605500358,1
3085955,3647,2020-11-16 04:20:14,1605500414,1
3086091,841,2020-11-13 11:48:41,1605268121,1
3086092,841,2020-11-13 12:01:44,1605268904,1
3086146,1190,2020-11-25 07:26:25,1606289185,1
3086147,1190,2020-11-25 07:27:50,1606289270,1
3086148,1190,2020-11-25 07:34:10,1606289650,1
3086149,1190,2020-11-25 07:36:41,1606289801,1
3086150,1190,2020-11-25 07:40:04,1606290004,1
3086151,1190,2020-11-25 07:47:40,1606290460,1
3086487,1989,2020-11-13 08:53:26,1605257606,1
3086656,1073,2020-11-05 19:21:13,1604604073,1
3086657,1073,2020-11-05 19:22:22,1604604142,1
3086658,1073,2020-11-05 19:22:28,1604604148,1
3086998,3648,2020-11-05 05:08:27,1604552907,1
3086999,3648,2020-11-05 05:09:30,1604552970,1
3087000,3648,2020-11-05 05:12:16,1604553136,1
3087588,1074,2020-11-18 20:49:20,1605732560,1
3087597,4507,2020-11-27 11:42:29,1606477349,1
3087860,1664,2020-11-15 13:40:34,1605447634,1
3087861,1664,2020-11-15 13:41:57,1605447717,1
3088438,1665,2020-11-06 09:39:47,1604655587,1
3088439,1665,2020-11-06 09:42:31,1604655751,1
3089213,4829,2020-11-24 16:31:13,1606235473,1
3089214,4829,2020-11-24 16:31:29,1606235489,1
3089215,4829,2020-11-24 16:31:32,1606235492,1
3089216,4829,2020-11-24 16:37:05,1606235825,1
3089217,4829,2020-11-24 16:38:56,1606235936,1
3089218,4829,2020-11-24 16:40:25,1606236025,1
3089566,2073,2020-11-11 08:01:38,1605081698,1
3089567,2073,2020-11-11 08:01:42,1605081702,1
3089568,2073,2020-11-11 08:03:16,1605081796,1
3089569,2073,2020-11-11 08:03:20,1605081800,1
3089693,403,2020-11-14 06:11:02,1605334262,1
3089694,403,2020-11-14 06:12:25,1605334345,1
3089840,4192,2020-11-04 20:31:26,1604521886,1
3090390,1667,2020-11-02 09:39:31,1604309971,1
3090391,1667,2020-11-02 09:41:44,1604310104,1
3090392,1667,2020-11-02 09:43:33,1604310213,1
3090393,1667,2020-11-02 09:46:45,1604310405,1
3090419,1668,2020-11-11 17:56:28,1605117388,1
3090420,1668,2020-11-11 18:02:51,1605117771,1
3090421,1668,2020-11-11 18:03:03,1605117783,1
3090422,1668,2020-11-11 18:06:33,1605117993,1
3090496,4252,2020-10-31 15:00:54,1604156454,1
3090946,4053,2020-11-03 00:08:13,1604362093,1
3090947,4053,2020-11-03 00:12:01,1604362321,1
3090948,4053,2020-11-03 00:13:14,1604362394,1
3090949,4053,2020-11-03 00:15:38,1604362538,1
3090993,517,2020-11-14 08:52:14,1605343934,1
3090994,517,2020-11-14 08:54:26,1605344066,1
3090995,517,2020-11-14 08:59:23,1605344363,1
3091802,3616,2020-11-20 11:50:47,1605873047,1
3091803,3616,2020-11-20 11:51:11,1605873071,1
3091804,3616,2020-11-20 12:05:37,1605873937,1
3091805,3616,2020-11-20 12:22:08,1605874928,1
3091806,3616,2020-11-20 12:22:09,1605874929,1
3091892,1715,2020-11-09 06:00:43,1604901643,1
3092117,1228,2020-11-28 07:27:18,1606548438,1
3092118,1228,2020-11-28 07:37:51,1606549071,1
3092242,3617,2020-11-09 16:08:10,1604938090,1
3092243,3617,2020-11-09 16:17:18,1604938638,1
3093282,1716,2020-11-27 19:10:32,1606504232,1
3093283,1716,2020-11-27 19:11:23,1606504283,1
3093689,3618,2020-11-15 17:16:38,1605460598,1
3093690,3618,2020-11-15 17:18:16,1605460696,1
3093691,3618,2020-11-15 17:19:45,1605460785,1
3094082,1717,2020-11-18 14:18:59,1605709139,1
3094083,1717,2020-11-18 14:21:10,1605709270,1
3094084,1717,2020-11-18 14:27:45,1605709665,1
3094147,3620,2020-11-03 15:39:41,1604417981,1
3094148,3620,2020-11-03 15:42:09,1604418129,1
3094149,3620,2020-11-03 15:44:50,1604418290,1
3097301,404,2020-10-31 04:53:10,1604119990,1
3097338,1673,2020-11-05 11:51:09,1604577069,1
3097471,3663,2020-11-02 09:03:07,1604307787,1
3097472,3663,2020-11-02 09:03:23,1604307803,1
3097642,1919,2020-11-20 08:33:10,1605861190,1
3097643,1919,2020-11-20 08:40:29,1605861629,1
3097644,1919,2020-11-20 08:44:09,1605861849,1
3097687,1674,2020-11-27 04:54:45,1606452885,1
3097688,1674,2020-11-27 04:58:02,1606453082,1
3097689,1674,2020-11-27 05:16:52,1606454212,1
3099019,688,2020-11-12 07:31:34,1605166294,1
3099020,688,2020-11-12 07:36:00,1605166560,1
3099021,688,2020-11-12 07:36:51,1605166611,1
3099022,688,2020-11-12 07:37:04,1605166624,1
3099056,3664,2020-11-12 04:26:50,1605155210,1
3099057,3664,2020-11-12 04:27:16,1605155236,1
3099058,3664,2020-11-12 04:28:00,1605155280,1
3099106,3665,2020-11-06 12:50:03,1604667003,1
3099107,3665,2020-11-06 12:53:01,1604667181,1
3099108,3665,2020-11-06 12:54:37,1604667277,1
3099109,3665,2020-11-06 12:57:10,1604667430,1
3099110,3665,2020-11-06 12:57:52,1604667472,1
3099150,582,2020-11-18 22:03:03,1605736983,1
3099400,1675,2020-11-13 11:02:08,1605265328,1
3099401,1675,2020-11-13 11:14:48,1605266088,1
3099484,1075,2020-11-15 06:15:50,1605420950,1
3101086,3676,2020-11-09 09:51:17,1604915477,1
3101087,3676,2020-11-09 09:53:42,1604915622,1
3101088,3676,2020-11-09 09:58:12,1604915892,1
3101309,407,2020-11-18 16:32:44,1605717164,1
3101310,407,2020-11-18 16:39:44,1605717584,1
3101311,407,2020-11-18 16:39:45,1605717585,1
3101312,407,2020-11-18 16:41:42,1605717702,1
3101379,3677,2020-11-22 18:02:03,1606068123,1
3101380,3677,2020-11-22 18:06:45,1606068405,1
3101381,3677,2020-11-22 18:07:11,1606068431,1
3101642,3678,2020-11-03 05:24:34,1604381074,1
3101643,3678,2020-11-03 05:25:26,1604381126,1
3101644,3678,2020-11-03 05:27:06,1604381226,1
3101645,3678,2020-11-03 05:46:55,1604382415,1
3102120,3681,2020-11-17 07:33:00,1605598380,1
3102121,3681,2020-11-17 07:41:47,1605598907,1
3102150,3682,2020-11-23 06:28:33,1606112913,1
3102647,4018,2020-11-24 18:16:49,1606241809,1
3102648,4018,2020-11-24 18:22:28,1606242148,1
3102784,1688,2020-11-06 05:08:03,1604639283,1
3102785,1688,2020-11-06 05:09:37,1604639377,1
3103732,3684,2020-11-20 11:32:35,1605871955,1
3103733,3684,2020-11-20 11:37:20,1605872240,1
3103825,408,2020-11-10 20:00:39,1605038439,1
3103915,4649,2020-11-28 10:49:27,1606560567,1
3103916,4649,2020-11-28 10:49:28,1606560568,1
3103917,4649,2020-11-28 11:12:05,1606561925,1
3103918,4649,2020-11-28 11:12:06,1606561926,1
3103984,1236,2020-11-19 09:47:41,1605779261,1
3103985,1236,2020-11-19 09:54:33,1605779673,1
3103986,1236,2020-11-19 09:57:33,1605779853,1
3104153,2278,2020-11-11 15:03:15,1605106995,1
3104549,3685,2020-11-17 22:56:47,1605653807,1
3104550,3685,2020-11-17 22:59:15,1605653955,1
3104551,3685,2020-11-17 23:03:27,1605654207,1
3104854,3686,2020-11-11 10:31:40,1605090700,1
3104855,3686,2020-11-11 10:31:42,1605090702,1
3104856,3686,2020-11-11 10:31:46,1605090706,1
3104892,3687,2020-11-06 08:09:01,1604650141,1
3104893,3687,2020-11-06 08:14:08,1604650448,1
3104894,3687,2020-11-06 08:16:51,1604650611,1
3104946,3698,2020-11-12 06:21:21,1605162081,1
3104947,3698,2020-11-12 06:24:08,1605162248,1
3105208,3699,2020-11-03 06:38:43,1604385523,1
3105209,3699,2020-11-03 06:40:21,1604385621,1
3105210,3699,2020-11-03 06:44:26,1604385866,1
